,fac_id,rev_id,rev_rating,review,user,rev_created_time,rev_url,rev_is_selected,fac_name,fac_is_closed,review_count,fac_rating,fac_updated_time,phone,business_url,fac_url,address,city,state,country,postal_code,latitude,longitude,cat1,cat2,cat3,cat4,cat5,cat6
209389,nGVnOMbKiooi3Jy0Egz8Jg,21Ze6bLTxu5X9aooMZhiXQ,1,"absolute worst care i have ever received. they trapped me in the hospital and did not allow me to even discuss my care or where i would be sent during covid. i was having heart trouble, they forced me to go by emergency vehicle instead of with my husband which was 100% against my will. sent me to a horrible facility in lubbock where i again had my rights stripped and medicine i refused forced in my veins! they killed me with that injection i refused. i will never forgive this hospital for the horrible patient care and taking away my rights to choose where i go and what doctors i wanted to use. terrible service! i would have never chose to go to lubbock!!! however, even though my paperwork says i was of sound mind, they forced their ways on me. do not go to this facility if you want to have a choice in your care.",Wendi M.,2020-05-02,https://www.yelp.com/biz/carlsbad-medical-center-carlsbad?adjust_creative=upenn&hrid=21Ze6bLTxu5X9aooMZhiXQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Carlsbad Medical Center,False,5,1.0,2020-05-31T07:16:13,15758874100.0,https://www.carlsbadmedicalcenter.com,https://www.yelp.com/biz/carlsbad-medical-center-carlsbad?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2430 W Pierce St,Carlsbad,NM,US,88220.0,,,Hospitals,,,,,
220791,eW0qr6Ck6L9QC5q0YoZneg,HTULBKubkxFI4oNLQdbWFA,5,"this is a review for their labor and delivery part of the hospital.

i'm currently writing this in the recovery room, having just delivered my second baby (first one with el camino, first was with ucsf in the city). i just wanted to use this moment to rave about my experience this time around compared to ucsf.

from triage to l&d to recovery, all the doctors and nurses here are by far the most experienced, kind, knowledgeable and kind people i have ever met. due to covid i never got a chance to do a hospital tour, so i had no idea what to expect when i checked in 2 nights ago after laboring for 24h at home.

at triage i was greeted by nurse melissa, who checked me and i hadn't progressed enough to be admitted. instead of just sending me home, she asked me to walk the hallway for 1h to see if it'll speed things up. and it did, i went from 3cm to 5cm during that hour and was admitted right after.

the rest of the nursing team were all super pleasant, knowledgeable and explained every little thing to me without me having to ask. there's a really positive energy and rapport between the nurses so it carries through the whole bedside manner. my iv drip at ucsf last time was a traumatic experience, they couldn't find my vein and blood kept spurting everywhere. this time at el camino, they had a nurse who specialized in iv insertion and she did it painlessly and perfectly in one to without any blood. 

i knew i wanted an epidural this time, and instead of dictating to me when i should get it, they told me to tell them whenever i wanted it. i decided to walk for another hour before asking for the epidural. now let's talk a bit about the epidural. i had dr. k (forget the full name) and he was so good. no pain, super calm, and the meds took effect almost immediately. with ucsf i was in so much pain and the injection didn't even work the first time, i had to wait 2h for the anesthesiologist to come back to up my dosage. this time, the dosage was perfect because i had no pain but eventually i could feel the pressure as i was nearing 10cm. i could move my legs and could feel the pressure of contractions so my pushing was super effective. i'm told this is the perfect dosage and that the doctor is really good.

now onto the pushing phase. at ucsf (since it's a teaching hospital) there were 10+ people in the room while i was pushing. some were helping while others were just spectating. this time, i had one nurse stay with me the whole time helping me push, and once it got to a certain point she called my ob and she came and took it to the finish line. hardly tore, got 2 stitches and no hemorrhages. i tore second degree and hemorrhaged pretty badly with my first.

once baby was here, they moved us to the mother & baby section. since the epidural wore off rather quickly i was able to pee way faster than with my first, and the nurses in recovery were all super nice and accommodating. i also had a fabulous lactation consultant help me with breastfeeding, who really gave me the most helpful pointers that i never got with my first. when i was at ucsf with my first, i had a lot of pain in latching and the lc there told me that nothing was wrong and a ""little"" pain is normal. basically made me feel like a wuss. turned out my firstborn had a tongue tie and lip tie but i didn't get that diagnosed til she was already 3mo. of course by then my breastfeeding journey was already a hot mess and did not go well at all. the lc at el camino (stacey was her name) took her time to teach me how to latch and basically said that proper breastfeeding should never hurt. after 30min of training i was able to find a good latch and now my baby is breastfeeding really well. night and day.

anyways, i just wanted to take the time to give credit to an incredible group of staff. it's seriously night and day to my experience at ucsf and i wouldn't have known unless i had something to compare against. 

thank you for such a pleasant birthing experience. i never knew i would ever use ""pleasant"" to describe labor and delivery.",Nancy N.,2020-05-12,https://www.yelp.com/biz/el-camino-hospital-mountain-view?adjust_creative=upenn&hrid=HTULBKubkxFI4oNLQdbWFA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,El Camino Hospital,False,420,3.0,2020-06-27T13:09:45,16509407000.0,https://www.elcaminohealth.org,https://www.yelp.com/biz/el-camino-hospital-mountain-view?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2500 Grant Rd,Mountain View,CA,US,94040.0,,,Hospitals,Emergency Rooms,Obstetricians & Gynecologists,,,
220816,eW0qr6Ck6L9QC5q0YoZneg,jGGmqPG8ryK5sNER2dMlWQ,5,in the midst of the virus had to take my mother to er for mental health. can't say enough praises about these folks. everyone involved is a true hero and ultimate professional. you guys rock.,Yoyoma N.,2020-03-18,https://www.yelp.com/biz/el-camino-hospital-mountain-view?adjust_creative=upenn&hrid=jGGmqPG8ryK5sNER2dMlWQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,El Camino Hospital,False,420,3.0,2020-06-27T13:09:45,16509407000.0,https://www.elcaminohealth.org,https://www.yelp.com/biz/el-camino-hospital-mountain-view?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2500 Grant Rd,Mountain View,CA,US,94040.0,,,Hospitals,Emergency Rooms,Obstetricians & Gynecologists,,,
244066,RfqldW8fA99VyUyuATgq9Q,ovBz0HLu1iLUQ1i4GyiMug,1,"i was recently encouraged to millard fillmore suburban emergency room ( against my better judgement) for a pain in my left side that my doctor advised me to go to the er for possible ruptured intestine after examining me in his office. during a covid-19 pandemic, i'm literally on the floor screaming in pain for 2.5 hours. nothing. they were taking people who came in after me . i am a nurse of 30 years and i understand triage. not 1 person before or after me was in distress. not 1. one patient who came in after me told the nurse to take me instead. they refused. 
my husband then asked them to obtain an ambulance and send me to a hospital that could see me. they said they couldn't do that? finally we had to leave. the pain was unbearable. they made me sign against medical advice? what medical advice? i wasn't even seen . we ended up at degraff and they had me pain free, in catt scan with in an hour. i was home within 3. thank you degraff memorial hospital.. my first choice.. please don't ever close them.. will be posting a review for them also.",Mj F.,2020-06-02,https://www.yelp.com/biz/millard-fillmore-suburban-hospital-buffalo?adjust_creative=upenn&hrid=ovBz0HLu1iLUQ1i4GyiMug&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Millard Fillmore Suburban Hospital,False,56,2.5,2020-06-28T16:24:32,17165683600.0,https://www.kaleidahealth.org/Suburban/,https://www.yelp.com/biz/millard-fillmore-suburban-hospital-buffalo?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1540 Maple Rd,Buffalo,NY,US,14221.0,,,Hospitals,,,,,
259005,AVLZSlQ49h3Lpxx_iGhUKA,IPF5H_HGnbchfQ0G49aF9Q,1,trying to get dr. regina aholt to refill a simple prescription for cholesterol control during a pandemic is impossible.  called twice and begged and pleaded.  i have had heart disease for many years and have been in quarantine since april 1.  very concerned with the spike in cases so to risk visiting the office doesn't seem appropriate and have explained that on deaf ears.  dr. aholt doesn't do well listening to patients.  my wife had the same issue with a medication she was begging to be taking off of since it made her sick and the end result was a two day hospital stay.  please be a vigilant when you become her patient.  she does not listen.,Lisa V.,2020-06-24,https://www.yelp.com/biz/saint-lukes-east-hospital-lees-summit?adjust_creative=upenn&hrid=IPF5H_HGnbchfQ0G49aF9Q&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Saint Luke's East Hospital,False,25,2.5,2020-06-24T08:23:12,18163475000.0,https://www.saintlukeskc.org,https://www.yelp.com/biz/saint-lukes-east-hospital-lees-summit?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,100 NE Saint Lukes Blvd Saint Luke's Health System,Lee's Summit,MO,US,64086.0,38.941741134001,-94.381797132755,Hospitals,,,,,
260877,ER1pf_IHoKw7mcV18qeM-g,d7C81bgUJfkdlEh6y4x5Ng,5,"in the midst of the pandemic , i wanted to remark the attention that the er gave me yesterday 3/17/2020. i came with a horrible pain to my right side and at the entrance there is a little bit of understandable chaos but the staff is trying hard to be efficient  . i want to give a shout out to the blond curly hair african american nurse ? that takes care of the blood pressure and fever  mobile machine, she was gracious,  patient , and understanding even when my family member was not so polite to her , she responded with a good attitude  and i think she is brave and smart . she also gave me some hand sanitizer to clean my hands , i don't know her name but thank you . thank you all of medical workers and staff that keep doing their job , despite the new situation . the attention was professional , and i felt that they cared about me and made me feel comfortable. it turns my gallbladder is struggling , totally my fault .",Krisiana O.,2020-03-18,https://www.yelp.com/biz/newyork-presbyterian-queens-flushing-2?adjust_creative=upenn&hrid=d7C81bgUJfkdlEh6y4x5Ng&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,NewYork-Presbyterian/Queens,False,173,3.0,2020-03-18T11:45:49,17186702000.0,http://www.nyp.org/queens,https://www.yelp.com/biz/newyork-presbyterian-queens-flushing-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,56-45 Main St,Flushing,NY,US,11355.0,,,Hospitals,,,,,
269606,iYInaJ51aoT7BvwN18RuYQ,oS7t1m5cf7gwXv973ssY_w,1,"normally i would give a much better review. the nurses here are great. shout out to mellissa, chris and rich, y'all are the best. the er doctors are hit or miss here but are generally okay and caring. 

i visited the hospital last night for issues and had some tests ran. everything ran came back okay and i was pretty much discharged with a dose of morphine, anti nausea meds, a suggestion on a specialist and a good luck.

this is where the one star comes from. i was dropped off at the hospital because no one can stay with you. we live about 20 minutes away. i message my boyfriend to come and get me as soon as i am told that my discharge papers are being written up. my nurse brings me my papers and informs me that i need to pack my things (i bring a backpack with pillows and a blanket) because i cannot wait for my ride to get closer there in my er room. i pack up my bag and i am told to go to the er waiting room. 

i exit to the er waiting room where there were just a few people waiting and they were taken in within a few minutes. i am there alone for about 10 minutes when a woman from er (not a receptionist or triage) comes to me and very rudely and loudly tells me that i cannot wait for a ride in the er waiting room, i have to go wait by the door or outside. 

1. a woman 2. was just given morphine 3. after 11pm 4. has high anxiety.

see something wrong there? also, sitting by a door where sick people are coming in and out of? only ""protected"" by a thin paper mask that was provided by the hospital? was told by the very rude nurse that this was state policy. 

when do you turn someone who was just in your er, in pain and on pain meds, outside with no security or protection?

unsatisfactory.",Amber P.,2020-06-22,https://www.yelp.com/biz/virtua-memorial-hospital-mount-holly?adjust_creative=upenn&hrid=oS7t1m5cf7gwXv973ssY_w&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Virtua Memorial Hospital,False,35,2.0,2020-06-28T13:46:51,16092670700.0,https://www.virtua.org/locations/memorial-hospital,https://www.yelp.com/biz/virtua-memorial-hospital-mount-holly?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,175 Madison Ave,Mount Holly,NJ,US,8060.0,,,Hospitals,,,,,
279397,jpVV4oC-q30-wK3dnGnysA,WBKi2SldLvb8Fb-9GWz8mA,1,"this hospital was in my opinion one of the worst hospitals in ca i could have had the very poor luck of ending up in.  if i could go back in time, i would swoop my mother up and carry her to a better hospital, but her lung had collapsed and i was afraid to move her.  the hospital later ""fined $25,000 for failing to properly monitor and care for a patient who was losing oxygen.   according to the state report discussing by beloved mother:

""the woman's rate of oxygen absorption eventually dropped to about 6 percent; a normal person absorbs oxygen at a rate of about 97 percent. the woman was later found unresponsive, and eventually placed on a ventilator, according to the state report.""

""the facility's failure to ensure a registered nurse directly provided an ongoing assessment for (the patient's) respiratory status and continuously assess the patient's oxygenation status is a deficiency that has caused, or is likely to cause, serious injury or death to the patient,"" state investigators found after receiving a complaint and reviewing hospital medical records.  see below for more information.  

https://www.google.com/amp/s/www.dailybreeze.com/2010/01/27/marina-del-rey-hospital-one-of-three-fined/amp/
in my perception and that of my husband, the icu was filthy.  i would not have posted this after all these years if i had not seen recent posts about this concern.  

here is more proof of their recent concerns:

https://patch.com/california/marinadelrey/marina-del-rey-hospital-sued-rapidly-closing-door-broke-womans-hip

if you can avoid this hospital, do so.  if you can not, keep a close eye on your loved one.  but when we are asleep beside them, we must count on the nurses to protect them.  my heart is still broken and i sincerely hope they improve.  i also wish all their health care providers and patients are safe during the covid19 crisis.",Lisa L.,2020-03-31,https://www.yelp.com/biz/marina-del-rey-hospital-marina-del-rey-3?adjust_creative=upenn&hrid=WBKi2SldLvb8Fb-9GWz8mA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Marina Del Rey Hospital,False,361,3.0,2020-06-24T14:10:01,13108238911.0,https://www.marinahospital.com,https://www.yelp.com/biz/marina-del-rey-hospital-marina-del-rey-3?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,4650 Lincoln Blvd,Marina Del Rey,CA,US,90292.0,,,Hospitals,,,,,
280279,dW8ElhIinxy8yiAe_3JeEg,olkNDSEIl9blCJa9n1bbtw,1,"they are currently admitted covid+ patients despite being a free-standing psychiatric hospital without 24/7 medical coverage. this is dangerous. there are no negative pressure rooms and all the ventilation is connected, so even patients on the non-covid units have a significant risk of exposure. the housekeeping staff is not trained to clean rooms of covid+ patients and thus are tracking this throughout the building. they are known for cutting corners and doing questionable things all in the name of making a buck. avoid this hospital unless you want to be unnecessarily exposed.",A. C.,2020-04-13,https://www.yelp.com/biz/st-vincents-hospital-westchester-harrison?adjust_creative=upenn&hrid=olkNDSEIl9blCJa9n1bbtw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,St Vincent's Hospital-Westchester,False,7,1.5,2020-05-27T12:34:33,18007848804.0,http://www.stvincentswestchester.org/,https://www.yelp.com/biz/st-vincents-hospital-westchester-harrison?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,275 North St,Harrison,NY,US,10528.0,,,Doctors,Hospitals,,,,
295749,VrYKvvZ7Ko9a9XJ2OrBing,HjwER4BWS8v1a7RsmYuVog,5,"my mom was recently treated here for non covid health issues. in the middle of this covid concerns, the service that my mom received, from the er to the nursing staff floor and their ceo, john chapman, this is a hospital i would highly recommend for emergency, orthopedic, cardiovascular, pulmonary, obstetrics gynecology and more.  i have also personally seen some of the different physicians there.  my moms nurse with her recent visit, kristin on the 3rd floor, chris n in er dept and her respiratory therapists were the epitome of professionalism and should be examples of every nurse that is practicing.  under new leadership with john, i am confident, having more than 20years of industry experience san antonio will lead the inland empire in acute care and providing the best in treatment and care for individuals!",Melissa K.,2020-05-19,https://www.yelp.com/biz/san-antonio-regional-hospital-upland?adjust_creative=upenn&hrid=HjwER4BWS8v1a7RsmYuVog&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,San Antonio Regional Hospital,False,486,2.5,2020-06-23T17:39:23,19099852811.0,http://www.sarh.org,https://www.yelp.com/biz/san-antonio-regional-hospital-upland?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,999 San Bernardino Rd,Upland,CA,US,91786.0,,,Hospitals,,,,,
295750,VrYKvvZ7Ko9a9XJ2OrBing,ZbZVEVv6mSu1UwiBCNaWgg,5,"we were traveling from las vegas to los angeles and i noticed my mom was having a stroke. i was in the middle of nowhere and could not find a hospital. i was trying to get to ucla hospital because my pcp is there and finally gave up and called the ambulance, they came picked her up and took her there, i was hesitant, but to my surprise, they treated well, my mom said the staff was informative and friendly and they had a translator for her. i was unable to meet the doctors or nurses that took care of her because of the coronavirus. i am very grateful for the way they treated and the  front office was incredible. thank you doctor, nurses, and staff",Jacqueline E.,2020-04-06,https://www.yelp.com/biz/san-antonio-regional-hospital-upland?adjust_creative=upenn&hrid=ZbZVEVv6mSu1UwiBCNaWgg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,San Antonio Regional Hospital,False,486,2.5,2020-06-23T17:39:23,19099852811.0,http://www.sarh.org,https://www.yelp.com/biz/san-antonio-regional-hospital-upland?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,999 San Bernardino Rd,Upland,CA,US,91786.0,,,Hospitals,,,,,
295818,VrYKvvZ7Ko9a9XJ2OrBing,KySn6A4AOBi5dEU44pWW5w,1,"pulled up barely able to breath i'm a union construction. worker down in lax area came with all the covid symptoms had them for about a week doctor came out after 30 + mins sitting in my car when they said he'll be out in 5 mins .after i stated i couldn't catch my breath"" doctor khan"" said were going to assume you have covid go home and isolate. that's it . i respond your not going to check me out he said ""no ,you don't match our criteria ! he asked me! what do you want me to do ? i'm like your the doctor , you tell me ! nothing. after i've had all the symptoms for a week ! i have a pregnant wife and baby born any day now. i ask what if i infect them he responds by ""let's hope they don't get it !""  i've been working in a area where a lot of co workers been testing positive and i come in with the symptoms and get turned away ""just go home"" no flu test at least nothing ! but , he just said you have covid ! under assumption no test no nothing ! dr. khan and your staff should be terminated asap",Giovanni L.,2020-03-30,https://www.yelp.com/biz/san-antonio-regional-hospital-upland?adjust_creative=upenn&hrid=KySn6A4AOBi5dEU44pWW5w&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,San Antonio Regional Hospital,False,486,2.5,2020-06-23T17:39:23,19099852811.0,http://www.sarh.org,https://www.yelp.com/biz/san-antonio-regional-hospital-upland?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,999 San Bernardino Rd,Upland,CA,US,91786.0,,,Hospitals,,,,,
300674,8wRObwaBn7Y_Wrmagf34Ww,08BBY3O8Utk3rdni-z4OMw,5,"the hospital is good and so are the doctors and nurses. but today i came to er and they had a head male nurse who was so rude to not only me, but the other nurses. he told the nurse i was not that sick and have this all the time. made be feel like he thought i was faking it. he is arrogant and cocky. one nurse asked for help and refused to help her out. 
he kept going in about how covid 19 was bs and he is not going to wear a mask. i mean come one. real or not, be considerate to others. 
another male nurse came to talk to him and he would not let him talk, so the guy just walked away. 
 very very unprofessional of the lead nurse. 
visit was 6/8/20 time 2pm",Lost G.,2020-06-08,https://www.yelp.com/biz/barstow-community-hospital-barstow?adjust_creative=upenn&hrid=08BBY3O8Utk3rdni-z4OMw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Barstow Community Hospital,False,53,2.0,2020-06-25T21:30:03,17602561761.0,http://www.barstowhospital.com/barstow-community-hospital/home.aspx,https://www.yelp.com/biz/barstow-community-hospital-barstow?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,820 Mountain View Ave,Barstow,CA,US,92311.0,,,Hospitals,,,,,
306185,Y0ZkO6SAvWSRFy6Q-2q-LQ,NI_e8aURIfxT7b36mJmNRg,2,"this is long overdue. whats good about this place is that you will come across nurses that care and are polite. the bad thing is that there are many who simply dont care and are rude. 
in times like this pandemic its important to know how your loved one is doing. 
call day and night if necessary, its also the nurses jobs to inform the patients family about a loved one. its part of their job.
 if anyone has issues take it to the head nurse, if that doesnt help. well remember there are unions you can reach out to and file complaints. do it! 
 i get in times like this it can be stressful. but laughing at someone and avoiding them simply because they want an update on a loved one is disgusting. i think if your treated this way it should be known, you have a voice for a reason. use it! i will be putting all nurses on blast with this ignorant selfish type of behavior.",Dee L.,2020-05-17,https://www.yelp.com/biz/kindred-hospital-riverside-perris-2?adjust_creative=upenn&hrid=NI_e8aURIfxT7b36mJmNRg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Kindred Hospital Riverside,False,20,2.5,2020-05-17T02:44:46,19514363535.0,http://www.khriverside.com,https://www.yelp.com/biz/kindred-hospital-riverside-perris-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2224 Medical Center Dr,Perris,CA,US,92571.0,,,Hospitals,Occupational Therapy,Physical Therapy,,,
309619,3M-KFjxUmwNwYE9DPNgjFA,ikxB5dRQ9q3o97rWG1KBRA,5,"finally i have the chance to get on here and give my amazing review ! so on march 1st 2020 at 4pm my beautiful baby boy was born at 8 pounds 11oz. & 21 inches long ! when i tell you my experience here at redlands community was completely amazing from start to finish it truly was. the nurses here are so caring and loving they truly tend to your needs are so informative and respect you in every way! my nurse isabel was so encouraging after the roller coaster of induced labor. isabel encouraged me to push along side my mother and pastor ! the doctor finally came in and it was time for him to come out my doctor was also so amazing ! i wish i could remember his name . over all it was such a hard but beautiful experience all at once ! after my baby boy finally arrived, 2 hours of pushing, we were taken to a different area in labor and delivery & those nurses were also amazing and so sweet ! i wish i could remember everyone's name but i cannot. all to say if your looking to deliver here look no further i can't wait to come back after all this quarantine to embrace these wonderful nurses and thank them for making my experience unforgettable in the best way!",Brittnie M.,2020-04-11,https://www.yelp.com/biz/redlands-community-hospital-redlands-2?adjust_creative=upenn&hrid=ikxB5dRQ9q3o97rWG1KBRA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Redlands Community Hospital,False,191,3.0,2020-06-10T22:48:51,19093355500.0,http://www.redlandshospital.org,https://www.yelp.com/biz/redlands-community-hospital-redlands-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,350 Terracina Blvd,Redlands,CA,US,92373.0,,,Hospitals,,,,,
325159,CVHBHGpdpnAERz3_y1DbfA,zDBzsTQoeE4aVLBwsxArfg,5,"my dad was rushed to good samaritan  hospital last night from alden terrance nursing home--1240 hoover, l.a..   from the moment  i called good samaritan i got nothing but caring voices making my concern theirs.  
i was transferred to dr. ross working in emergency,  april 20, 2020.  dr. ross is so awesome!  dr. ross caring spirit and empathy eased the stress i had of seeing my dad on a ventilator which he had never been on before.  dr. ross walked me through each step of what was going on with my dad.  the team of nurses inside the emergency room were also great!   thank you dr. ross and all the health care professionals who continue to keep a kind spirit during the covid-19 pandemic.  i appreciate you all so much.  
i'm praying for all of you daily.  may god continue to guide, bless and keep you well.
april 21, 2020 update.  my dad is in icu but stable for now.  
thank you
with the love of the lord,
shellise butcher-jordan daughter of lawrence butcher.",Shellise J.,2020-04-21,https://www.yelp.com/biz/pih-health-good-samaritan-hospital-los-angeles?adjust_creative=upenn&hrid=zDBzsTQoeE4aVLBwsxArfg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,PIH Health Good Samaritan Hospital,False,273,3.0,2020-06-18T11:13:24,12139772121.0,http://www.goodsam.org,https://www.yelp.com/biz/pih-health-good-samaritan-hospital-los-angeles?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1225 Wilshire Blvd,Los Angeles,CA,US,90017.0,,,Hospitals,,,,,
325160,CVHBHGpdpnAERz3_y1DbfA,6DlBtmy4Dx0PIx0ZTmduzQ,5,"great doctor ! awesome staff 
i walked in this morning with a bad cut on my face and i i did not want to go during covid -19 but i had no choice due to the fact i needed stitches. i had to wait about 3 hours . at the time i was impatient but it was totally worth it . the doctor did an amazing job i recommend anyone to go here for stitches. you might have to wait a while but it's worth it the wait also the staff will check on you to make sure okay while you're there",Bri P.,2020-04-30,https://www.yelp.com/biz/pih-health-good-samaritan-hospital-los-angeles?adjust_creative=upenn&hrid=6DlBtmy4Dx0PIx0ZTmduzQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,PIH Health Good Samaritan Hospital,False,273,3.0,2020-06-18T11:13:24,12139772121.0,http://www.goodsam.org,https://www.yelp.com/biz/pih-health-good-samaritan-hospital-los-angeles?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1225 Wilshire Blvd,Los Angeles,CA,US,90017.0,,,Hospitals,,,,,
325174,CVHBHGpdpnAERz3_y1DbfA,nEw947DDBYdfeZeATpcHvA,2,"we recently had the unfortunate circumstance of visiting the hospital or at least trying. my brother was there for 5 days, in those 5 days we could only see him maybe twice before he succumb to his injuries. i have to say some of the staff was ok but the main problem was the african american security guard in the entrance. she lacks compassion & we understood the protocol due to the pandemic but in all honesty she was plain rude. eventually we would call the nurses on call to allow us to go up & see him but it was still a challenge. no family should have to endure that. nurse helen was wonderful to us along with some other staff members but in my opinion it could have been better. be kind because you never know what the person is going through. let's hope all who were an obstacle to allow us to pay our respects & comfort my brother never find themselves in the exact same situation. karma!",Michi V.,2020-06-01,https://www.yelp.com/biz/pih-health-good-samaritan-hospital-los-angeles?adjust_creative=upenn&hrid=nEw947DDBYdfeZeATpcHvA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,PIH Health Good Samaritan Hospital,False,273,3.0,2020-06-18T11:13:24,12139772121.0,http://www.goodsam.org,https://www.yelp.com/biz/pih-health-good-samaritan-hospital-los-angeles?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1225 Wilshire Blvd,Los Angeles,CA,US,90017.0,,,Hospitals,,,,,
332014,8WF7t678WoC2B9piIIDJAQ,uWjoGEMPdJMVh1VRhaLj-Q,4,"they've always done right by me whenever i've gone here for medical care. last month when i broke my wrist, the nurses took good care of me. the same applies to the doctors, i've always found them to have good bedside manner and care about their patients. the only suggestion i would make for improvement is their billing practices, sometimes it's very confusing the way everything is itemized on your bill including your insurance company payouts. the people in the billing department were okay, not necessarily rude, but not as helpful as the doctors and nurses. but overall, this is a good hospital to receive care at. i've been to both here and nearby saint francis, both are pretty good. but for some reason, i'm more preferential to hartford hospital, mostly because i feel like their technology is more up to date. plus, also let me give a big congratulations to one of the nurses there, i think her name was like tori or toby... or something like that, anyways she was super helpful and made me laugh a lot when i was in pain after my wrist surgery. so yeah, that's all i really have to say, but i like this hospital and would recommend them. oh yeah... let me not forget to mention they are doing a great job of keeping everything sterile, especially during the covid-19 pandemic. maybe some would consider it a bit 'overkill' how strict their policies are regarding cleanliness, and quarantine and sanitation... especially in how they limit hospital visitors into your room when you're being treated. however, honestly wouldn't we all rather be safe than sorry...",Felicia T.,2020-05-07,https://www.yelp.com/biz/hartford-hospital-hartford?adjust_creative=upenn&hrid=uWjoGEMPdJMVh1VRhaLj-Q&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Hartford Hospital,False,41,3.0,2020-05-07T16:02:19,18605455000.0,https://hartfordhospital.org,https://www.yelp.com/biz/hartford-hospital-hartford?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,80 Seymour St,Hartford,CT,US,6102.0,,,Hospitals,,,,,
