,doc_num,dominant_topic,topic_contribution,topic_keywords,doc_text
10,299,10.0,0.0917,"doctor, year, issue, visit, practice, medical, find, medication, health, problem","been going here for different reasons but i'm done after this last telemedicine ""visit"".  had to call several times just to get the script for the x-ray they said i needed. 

finally got x-ray and had call with dr.  he was vague and said i should try pt and do the exercises 4 times a day and then ice. he also  said he would have a script called in.  well no pt script or med script. had to call twice just to get this done.  enough stress out there without this group causing more.  

very disappointed.  went to another doctor in person to get the help i needed."
11,744,11.0,0.1326,"rude, people, woman, person, place, lady, front, walk, make, hand","this place is not covid-ready.  it is disgusting actually.  they are using a ""touch-screen"" pad to sign in, and it had a thousand fingerprints all over it...even though they have tons of folks sitting at a desks.  and, instead of having folks wait in their cars until the staff is truly ready for you, they have folks sitting in their nasty lobbies (two of them) where every other seat is block...leaving two feet of space at best instead the recommended six feet!  they also have folks coming in and out sitting one behind the other with no means of disinfecting the chairs in which they sit.  people had on masks, but no one was wearing gloves so folks are touching everything and moving around from chair to chair.  meanwhile, the staff sits in their protected spaces leaving patients to pretty much fend for themselves. the doctor did not even examine me, which meant we could have just used telehealth! i now feel like i have to quarantine myself just from visiting this place!!! and despite what was said in their reply, neither car waiting service, contact-less payments, nor another way to check in other than that nasty touch screen was offered. i asked!! the folks were either too lazy to do it differently or not set up to do so!"
12,226,12.0,0.1639,"surgery, question, procedure, eye, follow, make, time, explain, experience, day","choosing a nursing home is hard.  a year ago my grandmother was living alone in her house and as the dementia was getting worse we began the process of looking for a memory care facility.  we toured several and none of the options were great.  then grandma fell and broke both her arms and we were forced to find an acute rehab facility that also had memory care capabilities.  the list of options is short, and we selected marquis.  i cannot recommend them enough.  the food sure wasn't great but that's the only negative thing i could say.  the staff is absolutely amazing.  they were able to prevent my grandmother from needing the memory care protections by simply interacting with her.  they were able to help this fiercely independent woman transition to a situation that she never wanted to be in, and to thrive in that space.  during the covid pandemic they were very accomodating about zoom calls and facetime to replace in-person visits, and did everything right to prevent covid from entering the facility.  my grandmother had a heart attack last  week and moved to hospice.  due to covid they would only allow two visitors in total, so my sister and i spent 40 hours at my grandmother's bedside.  the staff was so caring and supportive it was incredible - especially catherine and kayla.  the whole team made this difficult period much easier and my very grateful to how great they treated my grandmother.  i cannot recommend this place enough!"
13,690,13.0,0.1264,"patient, care, staff, medical, facility, health, covid, provide, treat, concern","my partner and i participated in the love made simple couples workshop. due to shelter in place, the workshop was conducted over zoom and spread over three days (fri, sat, sun). initially i was concerned about getting zoom fatigue, but by the end of the weekend was so glad we had participated and actually felt time was flying by! gal and liron have a great base of content to share built from years of experience working with couples, and with the help of assistant therapists facilitated many meaningful couples discussions. in addition to feeling closer with my partner by the end of the workshop and that we learned tools to strengthen our relationship, my partner and i were both moved by the experience of hearing from other couples. very eye-opening to see other couples who love each other coming across similar patterns as you are! thank you to gal & liron for your work making simple for couples what is most important to keep connections strong, and for creating a safe space for couples to learn and grow."
14,29,14.0,0.1347,"order, time, day, make, good, place, wife, find, work, thing","there's a reason his location is poorly rated. linsey zocco is a terrible pa. do not see her. i repeat do not see her. i had lunch with a friend today and our conversation went like this:

friend: ugh i had a terrible zoom care experience.
me: which location?
friend: missippi
me: (gasps) no, who did you see?
friend: zocco
me: omg me too!

this is a person that should be in a lab. she should not be dealing with the public. she has a terrible attitude. she doesn't listen to you when you describe what you are experiencing, she says she performs tests that she does not. she is rude, off-putting and gives zoomcare a very bad name. she is the reason i have banned zoomcare for myself and my entire family."
15,450,15.0,0.1165,"mask, wear, store, employee, customer, line, people, glove, cvs, item",run as far as fast as you can away from this place they put out a coronavirus hotline number in order to be screened for coronavirus you needed to have an online doctor say that you or second off to be tested i called i asked over and over and over again if there would be any charge because i already had insurance and i would like them to run it first and make sure that it's pre-approved before i do anything the lady told me over and over and over again that the coronavirus screening would be free so that my son and i were coughing that we might be swabbed for coronavirus at the day road drive-up facility not only did they refuse to test us they charged us $500 after repeatedly asking if it was free and refusing to take my insurance number i have them recorded as i was skeptical as to whether it would really be free i asked her not once but a total of 10 times on two different occasions as well as asking the doctor four times during the visit if it would be free all of which they all said yes that it would be free that there would be no charge now i have a bill for $500 that my insurance company won't pay because it was not pre-approved run as far as fast as away from this place as you can i called the billing department to play the recording for them of the woman saying over and over again that it would be free and a young african-american woman was so belligerent on the telephone that you did everything but cussed me out and hang up on me i called back and talk to a second woman and finally got her to at least take my insurance information because they didn't even want to take my insurance information they wanted my money and that seems like that's all that they're trying to do is take advantage of people during the co visit situation why would i pay $500 to see their virtual doctor when i already have a doctor why would i pay $500 to see their virtual doctor when i already have medical insurance to pay for that and i have zero co-pays why would i come out of my pocket all of that money for me and my son just so they could tell me know that they're not going to test us when i specifically said that my own doctor dr. chaudhary had no ability to test anyone for anything because he kept no testing supplies in his office. what is horrible scam to prey on innocent people to make them pay $500 just so you could refuse to test them at your drive up facility i hope this place is closed down immediately what a bunch of charlatans
16,580,16.0,0.1046,"staff, great, clean, friendly, nice, covid, check, helpful, safe, easy","just had a telemedicine consultation (my first ever) on my computer with dr. shellock.  it was my first time meeting her, and the consultation was just like being in her office.  i showed her where i hurt.  she showed me my mri results and explained what the problem was. she had me walk on my heels and toes as she watched.  we came up with a plan for my treatment.

it was a wonderful appointment all from the comfort of my office.  no travel time, no wait time.

i am not a computer whiz but all i had to do was click on a link to connect."
17,3,17.0,0.0893,"time, make, baby, husband, experience, daughter, son, child, feel, give","i went to see someone here for an annual check-up. i had called my insurance before to confirm it would be compensated as part of my plan. they confirmed it. zoom billed it inaccurately, and i've had to pay out of pocket. i was told i would receive a refund which i have not seen. they then ignored my several emails to adjust it. i then wasted half a dozen calls with their useless billing department, nichole, who didn't adjust anything. do not come here unless you want to be billed inaccurately and have to follow-up needlessly. go anywhere else."
18,194,18.0,0.0975,"feel, care, good, make, amazing, experience, love, team, great, kind","what an epic failure this was.  i tried to get a telemedicine appointment for something not urgent but something that needed attention.  all of my phone settings were correct, but kept getting messages that the ""doctor"" couldn't connect with me.  i called and was told it was the ""doctor's"" fault (most likely a resident),  then i was told i was in his waiting room, and then my appointment was canceled.  thanks a whole bunch, banner - now i get to go to a local urgent care and spend a fortune.  folks, don't use their telemedicine service - they don't care about you."
19,140,19.0,0.1433,"pain, work, session, month, week, start, therapist, year, plan, body","be aware of the bait and switch happening here. i've been sick for 2 weeks and wanted a covid 19 test because i have the symptoms except my fever wasn't that high. they charge 100$ for a two minute video conference call, well they agreed i should come in for a covid 19 test and told me they would bill my insurance. i had filled out all the information about my insurance before the video conference. the next day i went there for the test and they told me they don't take my insurance but i could pay 250$ for the test! are you kidding me? they refuse to refund my 100$.  this place is a ripoff."
