,doc_num,dominant_topic,topic_contribution,topic_keywords,doc_text
507,507,9.0,0.0978,"test, doctor, back, blood, result, symptom, covid, home, send, high","i owe the staff at mmc so much love and gratitude for taking care of me for my surgery last november. they all rock from my surgeon to my nursing team. love them all. even food service rocked. 

still does. impromptu visit to put me through tests in the morning. so stuck in my room with a view. lunch was served, per request and it sounded yummy. it was in my room in what seemed like a matter of minutes and looked great. 

nothing fancy with the presentation but with covid they take all the precautions. let me tell you. that was the best veggie burger and low sodium tomato soup ever. heart healthy for sure. but yummy. 

i wish i had ordered more. but instill have dinner. 

thanks for taking care of me again!"
508,508,14.0,0.1095,"surgery, day, home, husband, stay, nurse, procedure, admit, surgeon, morning","i went to emergency room in early january 2020. went through the examination process and eventually a doctor showed up to tell me i had a cold. he left the room an returned 10 minutes later and said ""i didn't know you had a fever."" he hadn't read my chart thoroughly enough. he then said that i had a virus. not the flu a virus and told me to wear a mask when around others. i had been sick for 3 weeks and it was just getting worse. before i got to the hospital my temperature was 104, at the hospital it was 101. other staff members at the hospital said i had what everyone else had, that had been coming in. i got better eventually but paying a large bill for the emergency visit leaves a sour taste in my mouth. urgent care would have been a much better choice."
509,509,17.0,0.079,"good, food, lot, nice, thing, place, parking, area, pretty, work","we live closer to yale-new haven but with the corona virus at full steam, we've heard ynhh is super crowded and probably a more risky place to go. and from experience we know yale is very slow, not exactly friendly, and as some say a ""meat market."" several folks had mentioned the l&mh er is solid, er docs well trained, and even though an hour away, better to get seen than sit in the new haven waiting room for that extra time. from what we understand l&mh is also part of the ginormous yale system. my wife had severe stomach area pains. though i had to drop her off, since nobody else was allowed in with the patient, but the staff was compassionate, professional and we felt this was a good choice."
510,510,16.0,0.1142,"give, time, day, medication, discharge, med, send, find, issue, medicine","my daughter went to the emergency room at sunrise hospital this evening. do not ever use sunrise hospital they are uncaring rip offs. the er department needs to be slapped with a law suit and end a few careers. 

she had burns on 3 of her fingers. she was still experiencing tremendous pain a couple hours later. my 21 year old daughter grabbed a lyft to sunrise hospital. 

she was treated rudely by the women there the moment she walked in those er doors. she was taken into a back room where not only was she asked if she was on welfare-not...the woman pressed her fingers then brought  in the 'provider'. kirsten margiotti. this provider asked my daughter if she had insurance. state insurance? my daughter is employed and does not have insurance. margiotti then told my daughter she had to pay a $250 deposit. when my daughter questioned her this woman told her she had to pay. that she will have to pay more when the bill comes. my daughter had to transfer $250 from her savings to her checking and hand over her debit card. the woman left the room and upon returning with another co-worker handed my daughters card back and proceeded to tell her that she needs to moisturize her hands. these women laughed at her??? as margiotti wrote her a prescription for a generic neosporin. 

during a time when we nevadans are appreciating our healthcare system for working thru covid.....while so many of us are out of work, sick or god forbid dying...these women stole my daughters money by taking her into a room and belittling her. lying to her as we all know that an emergency room can not deny service. if they were going to ask for insurance why wasn't it done in the reception area beforehand? 

this is unthinkable. what happened to nevada strong???? my daughter left there thanking a couple of staff for working thru covid. they ignored her. she was shocked and completely let down by this sham of a hospital-emergency room department. talk about bedside manner. 

do not use sunrise hospital. ever. in my opinion they took my daughter into a room and shook her down. she was intimidated and gave that lying cheating margiotti $250 she could not afford. this is an unfortunate example of those whom we are taught to look up to lie and take advantage of our children. our families. our parents.

nevadans lets continue pledging our appreciation to our medical community.
until sunrise hospital refunds this patient and apologizes to the community let's take a stand. i am calling for a boycott of sunrise ho"
511,511,3.0,0.1074,"patient, place, facility, staff, make, lie, member, group, treatment, therapy","went in last sunday to the er with my daughter . with all this crazy coronavirus stuff going on they did not allow me to go in the ambulance with her . keep in mind she is 2 years old and has social anxiety . she was completely freaked out as she was forced to be in a ambulance with 2 complete strangers . they finally got her to the hospital and i was told to check in and wait outside in the cold at 11:00pm at night by their hospital security . they had me wait a while as they claimed it would take them a minute to get her into a room . 10 minutes passed by and i was finally able to go in and see her . they had her quarantined in a room something they did not let me be aware of when i went in they kind of just threw me in there and didn't explain much . i just caught on as time passed . she was lacking oxygen and had a fever . she has had these symptoms before as she has had bronchiolitis in the past . something i let the ""doctor ""be aware of . they still decided to keep us quarantined as i guess it's best to be safe than sorry . the real issue began when the nurse putting the iv in my daughter looked extremely flustered and frustrated with my daughter as my daughter was crying but because the nurse continued to poke her . she poked her in several places to which it has been a week and my daughter still has several bruises . the doctor explained to me they would be doing 3 tests on her and walked out the room. i started asking the nurse how long it would take to get the results and she ignored me at first and when she finally decided to answer my question she said ""i don't know okay i just have to put in this iv first "" with extreme rudeness and attitude . i was in a bit of a state of shock and hurt like any mother would be so i completely forgot to get her name . we then got transferred to icu and we spent 3 days there . the only person in this hospital who treated me and my daughter with care and sympathy was domonique from the icu as if it wasn't for her i think i would've had my daughter transferred over to summerlin hospital . my experience at the emergency room was not my only bad experience here as my daughter finally got discharged wednesday i gave the children's hospital a call thursday to ask a way i could get the nurses name that attended my daughter in the emergency room that night as i wanted to file a report with their human resource office. the lady that answered me the phone made us seem as if i was bothering and was not giving me any information on how i was able to receive the information i wanted to obtain . she finally transferred me to the medical records department where someone was finally able to answer all my questions .  
i know for a fact i will not be returning to this hospital ever again as they only seem to have uneducated , unethical employees .  except for the one nurse i mentioned which i am extremely grateful for"
512,512,13.0,0.1017,"insurance, pay, bill, charge, send, service, money, receive, month, cost","this is the worst hospital i've ever brought a loved one too.  my wife has been sick for a week, she has had fever - cough - body aches - and could barely get out of bed today.  we contacted the er, explained the situation and we were instructed to come in for covid 19 testing.  my wife spent over three hours waiting, just to be told she should go home and self quarantine.  she was never examined by a doctor.  she was never tested for covid-19 or the flu.  they simple told her to go home.  it's sad that we are currently going through a pandemic, and the number of cases have increased tremendously.  i'm extremely disappointed in the treatment of my wife, and will be writing a formal complaint.  if you are not feeling well, or have a loved one that is sick.  i would highly recommend going to a different hospital."
513,513,1.0,0.0704,"nurse, baby, child, son, daughter, time, make, check, experience, give","my husband came in for surgery pre covid . the surgery check in was 530 am and we were in the post op area for over 12 hours. i requested to speak to the charge nurse and rosell arrived and gave me many excuses about how this is a teaching hospital and they see speciality cases from all over. what does that mean- that justifies the lengthy delay? why would this be of concern for us?

excellent pre-op care! the nurses and anesthesiologist were amazing. the post op nurses were nice but they run out of words to tell us when they know that we have been abandoned in an area that for so long .

the hospital lost ratings as we continue to sit in the pacu listening to other patients being transported to their rooms. i kept hearing that he is assigned to a bed but it's occupied for now. finally we arrive not a way to treat anyone you value as a member."
514,514,6.0,0.1152,"doctor, time, visit, week, appointment, find, month, today, make, issue","my husband stayed for 6 days
 i contacted his pm nurse steven and told him my husband does not want surgery and to please not say the word surgery in front of him. he has an avm on his brain affecting his speech. the nurse did not pass on this information. the dr and nurse did talk surgery and really upset my husband
a nurse in the medical profession does not pass that important information on to the next nurse when he is relieved of his duties for the day??????
this condition is a blood carrying artery that is swelling by his brain.
the surgery is very invasive and high risk. my husband did not want surgery. this condition causes confusion as well as speech issues.
why would a nurse not pass on a very important message during this quarantine time when you cant be with your loved one to make sure they get proper care???????"
515,515,17.0,0.0906,"good, food, lot, nice, thing, place, parking, area, pretty, work","they refuse to give their staff masks. if they're not caring for their own, whats the quality they'll give to their patients?"
516,516,13.0,0.0907,"insurance, pay, bill, charge, send, service, money, receive, month, cost","kaiser permanente  today sunday 22/03 at 5:00 pm i went to this hospital at their #hollywood branch to give 200 sets of mask for free for the sick people under this disaster of #covid19. i went to the police station as they protect our community  and give them more than 100 sets or mask and they where very grateful.  i ask them where else i could deliver more for help and they told me the hospitals and children hospital need a lot of those and they sent me there. it's raining, i park getting all wet, go to the hospital risking my self and the guys at the entrance ( front desk )  stop me, kick me out and say they won't accept anything and that they will call security. meanwhile the world it's suffering and people it's fully thankful for this actions and where there's no money involved, a hospital do this ? i understand completely about safety protocols, but you shouldn't be so rude and treat me like if was a criminal. you are a disgrace for the medical world and i'm amazed for your lack of empathy. this is social free assistance. #kaiserpermanente #covid19 #who #empathy"
517,517,14.0,0.098,"surgery, day, home, husband, stay, nurse, procedure, admit, surgeon, morning","i would give them negative star if i could.  i was there last monday and had a great experience, was tested for covid -19 thankfully, negative, diagnosed with pneumonia and 3 broken ribs from coughing. they gave me prescriptions and told me 
to see my pulmonologist friday.  i did.  i wa much better.  
saturday i started having shoulder spasms and more rib pain, felt flushed and weak, no fever.   sunday, my son noticed a large bulge around my shoulder blad and pain was so bad i went to methodist er. they were not busy. nothing went right and they flat out lied to me at least twice. i left ama as i had no trust left in their professional capability or there integrity.  i plan to see my pulmonolgist in the am and if he feels i need to be in hospital i will go to woodlands memorial hermann.  i have been there several times, for myself and kids and they have always been good.  only wentvto methodist because my pcp said tgey could do rapid covid test and test for antibodies.  they cannot.  7-14 hours for covid test and no antibody test.   then today they kept saying they needed to test again for covid ""because they have been getting a lot of false negatives.  so i would have done that had i stayed.  because i could have been exposed since last test but that wa not confidence inspiring. then they sent me home with meficibes for an ulcer? which i do have but am already being treated for.  pharmacist xalled as tgey refused to talk to me, and she called back saying they said i didnt have pneumonia  and medicine was appropriate, yeah, but i already have ulcer meds and not one word on discharge papers about ulcer.  discharge says pneumonia 4 fractured ribs, hematoma, generalized weakness, cause unknown!  there was a bunch of other stuff but my opinion is: do not go to methodist er.  the right had did not kniw what left was doing.    i am not a dr or nurse but i have been sick before and at there er just a week before and tgey werent even busy. i am a 65 year old attorney and what they did to me and misinformed me about was screwed up, lies and in my opinion meets the criteria for malpractice.  at this point, i am okay, so no damages, except to my respect and trust.  worst experiance ever in er!"
518,518,15.0,0.0962,"room, walk, bed, leave, floor, clean, door, patient, sit, put","it's rare these days that when you interact with several people over a period of time that you don't have an issue with customer service.  having spent the last several months here for aqua therapy, hand therapy and physical therapy, i cannot recall one visit in which i wasn't treated not only with good service, it was unexpectedly great service.  from the time i checked in (including getting temperature taken) until i left, my experience in the outpatient facility was exceptional.  having to deal with the added concerns over the corona virus, i felt all possible precautions have been taken to avoid exposure, while still providing the same care to keep my recovery progressing.
the knowledge and specific coaching and guidance given, allowed my recovery to be much faster than i expected.  had i not felt comfortable in continuing my therapy, i'm sure the results would have been very different since i'm not one to work through on my own. 
so many thanks to those that literally put their lives on the line to help in my recovery:
anthony, loren, sarah, kelci, porsche, rebecca, alex, aubrey, jackie and those i met and forgot names(sorry) along with check-in always asking how my day was going
you're the best!"
519,519,17.0,0.0804,"good, food, lot, nice, thing, place, parking, area, pretty, work",here for a covid test and havnt even gotten registered yet and the people are being unbelievably rude
520,520,13.0,0.0918,"insurance, pay, bill, charge, send, service, money, receive, month, cost","i was a bit worried coming here for a cardiology appointment right now. when i arrived, the parking attendants were wearing masks and did not remove them to answer questions (win). when i walked in to the main floor, my temperature was taken, masks were available for those who weren't wearing one (mask enforcement=win), and all employees wore masks. social distancing in lines were not enforced and neither was social distancing in the waiting area. i did like that used pens were to be put in a separate container. another patient explained the elevator system to me(before getting in, you select your floor and it tells you which elevator to use). i hate paying for parking when i'm already paying for lab work and the doctor appointment. it was ~$7 for 3.5 hours. 

my appointment itself went smoothly and was on time. the walls were bright and had cute paintings. there were televisions in the blood draw rooms to distract kids when getting their blood taken. my cardiologist was thorough and explained things really well. 

i really want to compliment my team because during the pandemic they were on top of getting my medical records from previous doctors.  they were persistent and it paid off. i appreciate them setting up a telehealth appointment as my initial appointment before my in-person appointment."
521,521,17.0,0.1049,"good, food, lot, nice, thing, place, parking, area, pretty, work","this is a lovely hospital with wonderful greeters to assist you during the extra covid-19 safety precautions. my mother went into the hospital needing care after a nasty stroke. dr david joshua eikenberry was so consistent in his communications with me about my mother's care. he was patient and thorough. meanwhile, ann clark, our discharge planner, moved quickly to help my mother find a snf to continue her rehabilitation. she was friendly and thoughtful, as well. i'd highly suggest the hospital to any one who is in need of medical attention."
522,522,3.0,0.0952,"patient, place, facility, staff, make, lie, member, group, treatment, therapy",i spent $250.00 dollars on a visit at the new urgent care because i did not want to have to deal with er due to covid 19 . i went to the urgent care with symptoms of a kidney infection. they only performed a urine analysts no other testing. i was seen by two physicians during my examination and the dismissed my symptoms as muscle spasms  and said i pulled a muscle in my back  and prescribed muscle relaxers. that  night the pain moved from my back to my intestines. i was completely misdiagnosed they never offered to do any further testing. i am really disappointed in the lake of care at this facility. i don't want to go to a place that looks like a hotel and have concierge a fire place and be offered beverages i want to be properly tested and treated!
523,523,11.0,0.103,"nurse, mom, question, night, thing, talk, time, feel, start, answer","your 1st pregnancy should be the most joyous time in your life. except during covid. it is baffling that a medical facility cannot allow you and your husband to attend all or even one prenatal appt. they are denying the father his right be present during these potential once in a lifetime moments. this problem could have been resolved and could have been more organized to allow fathers to be present after all these months. i understand there are mandated protocols in place with visitors, but these fathers are not visitors. they have an equal right to attend these appts as they are part of this pregnancy and are just as invested as the mothers."
524,524,2.0,0.0985,"life, die, year, heart, hospital, friend, find, end, lose, save","37 workers test positive for covid-19 at hayward's st. rose hospital, ceo says. 26 of the healthcare workers who tested positive are in the medical/surgical/telemetry unit. two are in departments that interact with that unit. the other nine are in departments that have occasional, incidental contact with that unit.

patients admitted to the medical/surgical/telemetry unit are generally patients who have had surgery or have been diagnosed with an acute condition or medical problem."
525,525,17.0,0.095,"good, food, lot, nice, thing, place, parking, area, pretty, work","was told the wait time was going to be short because they weren't too busy. i arrived at approx 3am for severe hand/arm pain, possible break. they took me into triage around 3:30am. then was escorted into an er waiting room. a nurse came in at 4am and scolded me for coming to the er considering the corona virus situation. i respectfully informed her i was in intense pain and probably broke my hand. she then told me the dr was way behind because of other cases??? really?  i was told they weren't too busy when i arrived......i'm confused. the nurse came in again to let me know the dr hadn't  even signed in to my case as of 4:45am in a sort of way, discouraging me to stay......i informed her my ride left and i had no choice but to wait. at 6 am i decided to leave. i got zero help, zero care, and zero answers to my pain. it's my opinion this hospital staff including nurses and doctors don't really care about people who come to their facility. why would this hospital only have one doctor on the er during these trying times?unbelievable!!!"
526,526,3.0,0.1103,"patient, place, facility, staff, make, lie, member, group, treatment, therapy",i ended up in the er here and then admitted in hospital for a few days. i have never met such kind medical staff. especially during a pandemic. i was treated very well. everyone had a smile on their face. doctors and nurses were super knowledgeable and saved my life. i couldn't recommend this hospital any higher. they literally saved my life.
527,527,14.0,0.0957,"surgery, day, home, husband, stay, nurse, procedure, admit, surgeon, morning","i had sugery and a 2 night stay at st. elizabeth. i was nervous because we were only allowed to have one visitor a day with covid, but every department, nurse and staff i encountered was fantastic and i was comfortable going through the process mostly by myself. the facilities were very nice, very clean, they sanitized constantly and i could tell i was in competent hands through the whole process.  the nursing staff throughout my recovery were very attentive and their processes gave me confidence that everything was taken care of properly."
528,528,17.0,0.0913,"good, food, lot, nice, thing, place, parking, area, pretty, work","this was the very first time i have had a complaint about uchealth. i come here many times for blood draws as i was an lvad patient and am now a heart transplant patient. the problem i had was on april 16th 2020. i was in sepsis which my wife and i knew because i had the exact same symptoms one month prior but went directly to uchealth in aurora. my wife is a nurse also. anyways the two nurses i had and the x-ray tech were wonderful. the doctor however, never came to look at me. he never assessed me. but in his report he ""claims"" he did indeed assess me head to toe. even claiming i was short of breath which i was not at all. also claims he scrubbed his hands thoroughly. claims that he spent 60 minutes on my critical care. keep in mind i'm a heart transplant patient. i spoke to a patient rep about the problem and today about a week and a half later i get a letter stating they did a full investigation and their investigation does not reflect my count of the events that took place. in other words i'm lying about it. i'm a retired officer from the sheriffs department and my wife as i said is a nurse. we would gain nothing from lying about this. so we got ahold of someone in risk management today. i'm not upset about paying this doctor for the stuff he did and didn't do. i'm upset about the outright lies that are in my permanent medical records now. he had me as a work up for covid 19 which i'm sure is why he put i was short of breath which is false. both tests came back negative and i was in sepsis just like my wife tried to explain to this doctor. we will see what risk management says about their investigation. in the meantime i have always praised the care i have gotten from uchealth broomfield and aurora. but this doctor charting lies is not right at all. and the letter i got today from the patient rep investigation claiming that it didn't match what i told her about isn't sitting well either. as i said i would have absolutely nothing to gain from making something like this up. 

bob."
529,529,7.0,0.1222,"review, experience, make, person, time, understand, thing, hope, write, feel","my doctor advised me that washington hospital had a tent for corona virus testing.  when i got there, i noticed instead of testing people outside, they were ushering people inside the hospital.  they asked me to come inside as well, when i asked why they said ""oh they just want to ask you some questions"".  i said is this an emergency room visit?  i don't want an emergency room visit.  they said they did not know. when i got inside they hooked me up to a monitor and stuck me in a room.  i asked the male  nurse that came in to question me ""is this an emergency room visit; i don't want an emergency room visit, they said they were just going to ask me some questions"". he said, ""oh, i don't know how this will be billed.""
i told him, i also do not have the time availability  to be here for an emergency visit.  after 2 hours of being completely ignored, i advised the nurse that thank you very much, but i would like to go now.  then a doctor came in that was pretty rude, and said he was going to run ekg's, blood work and all kinds of tests.  i told him that was not my desire and you are treating this as an emergency room visit, aren't you?  i told him no, please do not run those tests.  he was pretty rude and left the room.
when i attempted to leave the hospital , a very rude nurse said ""you cannot leave"" and i quote, she said ""get back in your room"".  they made me sign a release, (i guess i was a prisoner until then).   about 2 weeks later i got a hospital bill for $2502.00, for being hooked up to a monitor. it seems  sadly enough, washington hospital is all in it for the money. i have owned my house in union city for 35 years, and have been to the er many years ago at washington,  but things have changed.  i feel that a long time ago, it was a pretty good hospital, but i think that is different now.   to be fair the male nurse that checked me in was very nice and had a good way with people.  i feel very sad to have had this experience; i hope this review will help others. if you are not well, best that you go to
eden, st. rose, or perhaps stanford."
530,530,2.0,0.0766,"life, die, year, heart, hospital, friend, find, end, lose, save","first of all, army medical is terrible. second of all, i refuse to go here even though they keep trying to make my primary care here. no. just no. also with covid... they still aren't giving the tests they should. i'd rather go off post with real medical professionals."
531,531,3.0,0.1205,"patient, place, facility, staff, make, lie, member, group, treatment, therapy","i decided to give them a very generous 2. this is a late post because i don't know if i have a concussion or not because i still have not been seen. because i left the hospital.
 on monday night i took a horrible spill on my front porch my forehead hit the concrete and i was bleeding profusely also i feel as if i might have bruised or cracked some ribs as well as doing something to my left pelvic bone it is in excruciating pain.
   against my better judgement i decided to go to highland i thought that they would have stringent measures going during covid-19. when i got there i noticed that there was no paper towels on the hand sanitation station and it hadn't been clean for quite a while. after going through a really loud uncomfortable check in which probably violated every rule of hipaa. i sanitized a chair and sat there for maybe a half an hour until i was called to be registered. i was not going for any respiratory problems or anything like that so i thought that they would at least make sure they didn't put me in the room with somebody who was having those type problems. after a long wait and being barely able to walk the orderly snatches and unsanitized wheelchair then tells me to sit down he was taking me to the room. i got a chuck from the registration lady to sit on all the seats i came in contact with so i covered the chair and was quickly rolled into an examination room in the hospital number 33 was the room number. when i get in there there is a man coughing a man snoring and another man with completely filthy black socks hanging over the edge of the examination table as he coughed no mask or anything. i looked at that orderly and i told him to give me the hell out of there. my friend then came and picked me up from the hospital.
i know that there needs to be a rule in place where people with bone things are not in the room with people with respiratory problems!!! i felt as if it was a setup and they were trying to give me covid-19 on purpose. maybe i'm just paranoid but maybe this is why the spread in alameda county is so large. i am pissed off and in a great deal of pain. and regardless to how excruciating my pain was i couldn't stay there because i was afraid of contracting the virus.
i will be going to eden hospital in castro valley today so that i can be checked out because i do have some serious injuries and let's face it they treat more white people than they do black people so they are going to do better treatment. my advice to you is unless you have respiratory don't go to highland i found the triage very unprofessional and i had a horrible experience"
532,532,9.0,0.151,"test, doctor, back, blood, result, symptom, covid, home, send, high","***emergency room review***
i came with no expectations. i made sure my parents could explore every possible avenue before resorting to this option. we're in a hurry since its been 10+ hours post op he's been in pain. its around 5pm on june 8, 2020, i walk up with my father to some medical ""professional"". i was there for translation purposes. my father had dental extraction (at a different facility) early that morning but post op there was continuous bleeding and unbearable pain. the pharmacy was closed and my parents had already called the dentist who recommended we go straight to emergency room. so coming up to the check in counter i explain the situation to the attendant and he replies, 
---""what do you want us to do about it?"". ---- 

let that sink in, the professional just asked me, what are they supposed to do about it.

i brush the demeaning comment off, fortunately was able to get my father in to wait. my father came back outside for his jacket and says there's about 6 people waiting, 3 hours go by and he says there's 4 people still in waiting room. we decide to wait a little longer.
we cannot wait any longer, we leave. my mum luckily remembered alta bates, got there --no nonsense, no loss of dignity, we're not made to feel less than human because we decided to show up when we have no other choice during a pandemic. he was quickly attended to and saved his life.
thank you highland for being the worst, so that my father could get better treatment elsewhere.

this is not a one time occurrence, similar experience with my family members, i've been there once 2 years ago, same nonsense. 

if i suffer from a gunshot wound, let me bleed out and die rather than going here. plus, i have no insurance, so i'll probably wish i was dead even after they ""treated"" me.

adieu, i hope never again."
533,533,6.0,0.1019,"doctor, time, visit, week, appointment, find, month, today, make, issue","my mother went to heywood hospital on monday to have her coumadin levels checked, as she does every week.  since the covid-19 outbreak she has been staying home to avoid contracting and had called her dr. regarding the upcoming test and how she should proceed with getting blood drawn and where would be best, because she has underlying health issues.  she dis not hear back from her dr. so she decided she would go and if the lab was  to busy she would leave.  the hospital had a tent in front of the main entrance and there were people basically guiding visitors to the right area with stickers with where that person was going.  my mother said they were very kind and helpful.  she got to the lab and there was one other person waiting, she got called and the two women drawing blood were going back and forth about the scheduling and the fact that she (my mother) and others shouldn't be in here. they should be doing this outside, complaining about the staffing.  so let me say this, my 74 year old mothe did not want to be there, she did not want to risk her health being there!  she didn't not need attitude from from angry phlebotomists , do your job!  don't like your job??  quit!  the last thing she needed during this was to be treated so badly by those who claim to be caring...."
534,534,9.0,0.1193,"test, doctor, back, blood, result, symptom, covid, home, send, high",unfortunately you cannot give negative stars. we were challenged working through the system during covid restrictions and looking for basic information for our family member. at no time did we get a call from a doctor or any medical professional at hospital updating us on health. we called there no less than 8 times in 24 hrs asking each time to have doctor paged to update the family on tests and when those would happen. note the patient was transferred there after second stroke with intent of care being expedited since he was at a smaller facility initially.  our family member laid in his bed for over 24 hrs getting visually worse (we face timed) and further incoherent and still no mri done and ct scan only after we insisted and begged for something to be done. at no time did doctors call to provide the family updates on tests and next steps. if you ever get the choice to go to st es or another hospital. choose the other hospital every single time. the absolute worst care we have ever encountered in any hospital system. absolutely do not go to this hospital if given options.
535,535,13.0,0.0836,"insurance, pay, bill, charge, send, service, money, receive, month, cost","i know that lcph does a lot of amazing things for kids, but am sharing my experiences as it may help other parents. 

***
quick summary: if your kid has an issue, i highly recommend getting a second opinion at ucsf. stanford tends to stick inexperienced doctors/pas on the frontline, and their m.o seems to be to diagnose and over-treat (read: radiation/meds/painful procedures) everything as they don't use a lot of basic problem-solving / educated guesses in their approach. 

i've delivered two of my children here, but that is purely a reflection of my amazing ob than the hospital.

***

i had a situation with my first child in-utero a few years back, and went to a speciality clinic at stanford where the pa (not a doc) recommended an aggressive set of treatment upon the birth of my child for an unproven diagnosis. when i asked if it made sense to pre-emptive plan to treat something that we didn't know existed/wasn't validated, she asked me if i was a doctor - seemed like a rude & insecure response for a very reasonable question. i went to a specialist at ucsf for a second opinion, and she correctly went with a wait and see approach, which was ultimately the right response.

additionally, i have found hygiene/common-sense to be sorely lacking at the hospital. i've messaged the hospital about some of these issues with no response, so sharing here:

- re: covid - you walk in to lucille packard hospital and are asked to use their anti-bac gel (manual, not automatic), they then ask you to replace your existing mask with a new mask. what does that entail? using your hands to retrieve your mask from a stack of masks also touched by hundreds of other people. additionally, the person scanning your temperature is literally in your face...an outstretched arm would help to increase distance between you and this other party. finally, the parking lot still requires folks to touch a button to get a ticket...really, hundreds of people, touching the same button to get a parking ticket? seems like something the eng school could solve in a day.
- er: took my daughter to the er at stanford a year ago for a bad cold/fever; reception had no idea who was in the waiting room or already checked in (they kept calling the names of patients who had already gone inside for treatment over and over again), the triage nurse attempted to use filthy equipment to check my daughter's temp, and the er doctor never even checked her ears. i ended up going to urgent care at pamf a day later, where my daughter was diagnosed with an ear infection.
- l&d/in-patient hygiene: get ready for nurses to not be able to figure out how dilated you are or even tell you they can't find certain body parts - kind of not ok when you're in labor and in l&d. also be prepared to be constantly disturbed by residents, vendors, lactation consultants even after providing guidance to the team that you do not want anyone other than your doctor and nurses to come into your room. on the hygiene front, i experienced a lack of consistent hygiene - nurses in l&d did not always change their gloves before touching patients or infants, once, a nurse was about to stick a dirty glove in my infant daughter's mouth after touching the ac unit! don't even get me started on the lack of hygiene on the adult side of the hospital - that's for another review.
- prescriptions: my daughter was prescribed an incorrect dose (higher than what was appropriate for her weight) of antibiotics for an ear infection by an ent specialist; i happened to catch the error after her first dose, but seriously, that is an unacceptable mistake.
- facilities: the new campus is gorgeous, but i was stuck in a parking elevator at the older lcph building a few years back. the elevator phone was non-existent and the alarm button was out of order. i was 8 months pregnant and had no phone reception at the b level in order to call my husband, luckily my parents were with me and we literally banged on a small pane of glass until a passerby happened to see us. they called maintenance and we were able to get out of the elevator after nearly 45 minutes of being stuck. their patient success folks sent me a basket, which included pork sausages amongst other items that are clearly not compatible with my religious / dietary preferences on my file; not a big deal, but if you're trying to make nice with a pregnant woman who was trapped in an elevator, seems like they could have thought through their conciliatory effort a bit."
536,536,3.0,0.0926,"patient, place, facility, staff, make, lie, member, group, treatment, therapy",i know that with covid-19 things can be a little crazy but overall i still feel like the nurses did a sub par job at making me feel safe and comfortable. we called for the nurses several times only to find out the freaking call button wasn't even on. when we did call the nurses and told them to come in it took them awhile and when it was time to push they were taking their sweet time. i truly thought i was gonna have a baby without nurses or doctor. i tried to look at this as logical as possible without getting emotional about it and still i feel that they truly did not make us feel as though we were important patients to be tend to.
537,537,9.0,0.0979,"test, doctor, back, blood, result, symptom, covid, home, send, high","i've been to this er twice both late at night from about 9pm-1am. i haven't had to wait long at all either time. my first experience was great. everyone was so nice and caring. they listened and they acted fast. the second time was very recently and i had to go alone because of covid. once again it wasn't too busy but the girl at the front desk was very rude. i believe her name was anya or arya. she acted as if everyone was an inconvenience to her. as i was waiting to be called back a co worker of hers came in to ask about a patient that was in a car accident since a family member was obviously very worried and wanted to check in. she very rudely responded ""they just got here like 8 minutes ago there's literally no update."" i couldn't believe how inconsiderate. once i got back i was treated very great again. the doctors and nurses in the er are great! matthew was my nurse and he was attentive and caring. kept me very distracted to forget my pain. if needed i will definitely keep using this hospital, just hopefully receptionist is nice next time!"
538,538,16.0,0.0927,"give, time, day, medication, discharge, med, send, find, issue, medicine","update - hospital administration changed their visitation policy this week to one parent per day. i am thankful they adjusted to be more in line with neighboring hospitals. i am still frustrated that they were slow in this response and that as a result i lost out on critical moments with my son, but i am happy to now be able to switch out with my spouse and see my son.   i am adjusting review to 4 stars to reflect the exceptional care that we have received from medical staff - the doctors, residents, nurses, rts and ots have been phenomenal.   the missing 1 star purely reflects on my issues with hospital admin and the excessive visitation policy.  


previous post- 

it has been 37 days since i last was able to see my son who is only 62 days old and still in the nicu - all because of a covid visitation policy at texas children's that is excessive, insensitive to parent's/ patient's well-being and out of line with nearly all surrounding hospitals.  37 days i have been prevented from holding him, watching him grow, and having critical moments of bonding.

see the attached list of medical center hospitals and several near my home in cypress.   none of them have adopted the excessive policy of one visitor per stay.   i personally called each of these hospitals and was furious to find how out of line tch's policy is, especially since when i argued my case to the nursing director for the texas children's newborn center she told me that tch's visitor policy was enacted as part of a unified visitation policy with all other medical center hospitals -  which was either a baseless assumption or gross misrepresentation.  it should also be noted that when we were originally told about the policy, the nurse manager told us that the policy was being mandated from the state and that tch had no choice but to comply - which was a total fabrication.   texas health and human service commission has stated ""our most recent guidance to hospitals allows them to permit patient family members, one at a time, to visit their loved ones in the hospital.""     

how is tch so out of line with their competitors? why are they so unsympathetic to the needs of their patient and their families?  
not to mention that the policy itself is illogical - my wife and i live and breathe in the same household - we represent the same risk factor & germ pool.   i understand limiting the number of visitors in the hospital at any given time, but allowing parents living in the same household to switch daily would not increase the level of statistical risk for the hospital. your intent here was well placed, but the excessive (& out of line) policy that you have drawn is causing harm to parents and preemie babies and without any real benefit.  

so in conclusion tch has a visitation policy that is dramatically more harsh than their peers, that is causing real harm to patients/ their families and doesn't make their patients any more safe.   

i have worked with child advocacy multiple times and spoken to hospital administrators, they all recognize the policy does not make logical sense, but they are either unwilling or incapable to make humane, logical, reasonable accommodations."
