,fac_id,rev_id,rev_rating,review,user,rev_created_time,rev_url,rev_is_selected,fac_name,fac_is_closed,review_count,fac_rating,fac_updated_time,phone,business_url,fac_url,address,city,state,country,postal_code,latitude,longitude,cat1,cat2,cat3,cat4,cat5,cat6
2689540,-fjohTJyFnHf8kbjBxgFcg,DH38_pI64NBRq3k1nug5YA,4,"it's a one-person urgent care run inside of a grocery store. the nurse takes your vitals and symptoms and runs checks, then gives your info to the doctor on a zoom/virtual conference and you talk it over there.

in every sense of the word: what you see is what you get. if it's something small and you need to see a doc for an rx this is the spot. 

if it's more complicated (or an emergency) do not come by. 

if you're in a hurry and want to walk in: you might get lucky trying later in the day rather than first thing in the morning. make an appointment!

5star for the nurse running an entire clinic by themselves.",Rick S.,2020-01-12,https://www.yelp.com/biz/action-urgent-care-clovis?adjust_creative=upenn&hrid=DH38_pI64NBRq3k1nug5YA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Action Urgent Care,False,9,3.0,2020-01-12T07:41:10,15593301838.0,http://actionurgentcare.com/ActionHealthClinic_Clovis.html,https://www.yelp.com/biz/action-urgent-care-clovis?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,3100 North Fowler Ave,Clovis,CA,US,93611,,,Urgent Care,,,,,
2706193,M-8y2dymnIpza15jiyWFwQ,dji8c_R8i07cmnOiNkVIkQ,5,"lindsay is a powerhouse! when you meet lindsay, you immediately see that she is incredibly passionate about and committed to her work as a psychotherapist and coach. not only does she spend a tremendous amount of time and energy to continue to develop her clinical skills and expertise specific to each client, but she also puts that same level of detail into creating free content for those who otherwise wouldn't be able to afford therapy or coaching. i also admire that lindsay sees the immense benefit of providing accessible services via telehealth to busy moms, professionals and students. i highly recommend lindsay for individuals, couples and families struggling with a wide variety of issues from anxiety, to depression to relationship issues. call her today.",Natalie M.,2020-02-13,https://www.yelp.com/biz/lifttherapy-los-angeles?adjust_creative=upenn&hrid=dji8c_R8i07cmnOiNkVIkQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,LIFTtherapy,False,2,5.0,2020-02-13T11:08:59,13237414768.0,http://www.LIFTtherapy.us,https://www.yelp.com/biz/lifttherapy-los-angeles?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,,Los Angeles,CA,US,90035,,,Counseling & Mental Health,Parenting Classes,Life Coach,,,
2718966,KTrz1EMLVD_hTVfGZ4JPTg,kDQtAxA3rjVald7wCMjO4A,5,"truthful - professional - friendly

my review reflects my positive experiences with lee chiropractic. 

i've received chiropractic care from various professionals over many years. lee chiropractic is simply the best i've had. i had several issues with my back and neck, which physical therapy and medical clinic failed to remedy. after multiple visits, my body feels great, and i'm full of energy. 

lee was forthcoming with one of my older family members that chiropractic care wasn't the best solution for their back pain due to osteoporosis. if you have osteoporosis and the chiropractor doesn't see the health ailment as an issue, run away from them. 

lee chiropractic team, including the chiropractors, massage therapists, and staff, are professional and friendly. they treated me as if i was part of their family. they also educated me on exercising and stretching properly and home/office and mobile phone ergonomics.

please be cautious of other chiropractic professionals who failed to perform x-rays or dangerous procedures. it may yield little or no results, losing your faith in chiropractic care.",Jimmy L.,2020-02-02,https://www.yelp.com/biz/lee-chiropractic-irvine?adjust_creative=upenn&hrid=kDQtAxA3rjVald7wCMjO4A&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Lee Chiropractic,False,215,5.0,2020-06-01T11:38:15,19495522100.0,http://www.irvine-chiro.com,https://www.yelp.com/biz/lee-chiropractic-irvine?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,3500 Barranca Pkwy Ste 310,Irvine,CA,US,92606,,,Chiropractors,Physical Therapy,Massage Therapy,,,
2788160,pDcRKvv2WPgfuuZB12sjNQ,8LpSI0vQmTTu_Q_0VDHKnA,5,"shaudi is the first therapist i've worked with. she has been incredibly helpful in guiding me through several life changes, both in-person and via video chat sessions. i initially started working with shaudi in new york for social anxiety concerns, but over the course of two years, we've covered so much more. early on in our sessions, shaudi introduced me to a lot of common tools to help improve my mindfulness practice (which was something i had no experience working with prior). over the months we navigated a variety of scenarios where these tools could be applied and built upon. i really appreciate shaudi for how personable and non-judgemental she is, and how she has created structure for me, and helped push me through many mental blocks along the way. 

i know she also works with much more complex issues as well, but if you're a young person just starting out on your mental health journey, i would 100% recommend shaudi. she is patient, perceptive, and encouraging. i always leave her office (or our video sessions) feeling empowered. i don't exaggerate when i say she has played a huge role in making me a much more confident woman in every area of my life!",Sabrina E.,2020-02-07,https://www.yelp.com/biz/centered-mind-therapy-online-virtual-therapy-new-york-6?adjust_creative=upenn&hrid=8LpSI0vQmTTu_Q_0VDHKnA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Centered Mind Therapy - Online / Virtual Therapy,False,1,5.0,2020-04-06T12:14:03,16464708545.0,http://centeredmindtherapy.com,https://www.yelp.com/biz/centered-mind-therapy-online-virtual-therapy-new-york-6?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,,New York,NY,US,10036.0,,,Counseling & Mental Health,Life Coach,,,,
2969102,mEMi5o9UiSik7Qc8Qh3_1g,xSIjcXrse2ZTwkVQR1B1ag,5,"im in the clinic room waiting and the staff is really friendly but wait, my 5 year old daughter is about to see a virtual doctor and i think it just sounds hilarious. as long as we get the information and meds we need, i think itll be pretty cool!",viet n.,2020-02-20,https://www.yelp.com/biz/clinica-bienestar-riverside?adjust_creative=upenn&hrid=xSIjcXrse2ZTwkVQR1B1ag&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Clinica Bienestar,False,3,5.0,2020-04-11T19:09:17,18776936266.0,http://www.northgatebienestar.com,https://www.yelp.com/biz/clinica-bienestar-riverside?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,10391 Magnolia Ave,Riverside,CA,US,92505.0,,,Urgent Care,,,,,
2978126,nOgjPCLDvuq9kVtLkrv56g,aQlU3_frT4dUUtzRMWClFg,5,"i've been a one medical patient for over a year now and never considered leaving a review until now! my pcp patricia evans is amazing and i do love her, but this last month has shown me what one medical is about! 

for the last 4 weeks, i've been in cold/flu season hell, with a sprinkling of other issues to boot. me, who never gets sick and hasn't been to the doctor in nearly a year. smh.

the one medical app is a gamechanger and a time saver. i've received on-call assistance with video chatting for my concerns on several occasions and made appointments with the next available provider at any practice with no long waits for someone to pick up the phone! twice recently, i didn't have the time to wait 3-6 days to see my pcp. the app allowed me to make an appointment with any provider who had room, in one case for same day care! the care was expert, there's never a wait, and my issues have been resolved promptly with care and respect. they have offices at metro center, union station, dupont circle and other areas that are extremely easy to access from the metro anywhere in dc. i've gotten in and out of each appointment in the last month in under 20 minutes, and from where i work, none of the three practices i named are over 15 minutes away! 

lastly, my appointments are always efficient, but the practitioners are never lacking in bedside manner. this practice model is one that all doctors' offices should draw from and, to be honest, i may never go back to traditional medicine. it's worth every penny.",Naomi C.,2020-01-09,https://www.yelp.com/biz/one-medical-washington-4?adjust_creative=upenn&hrid=aQlU3_frT4dUUtzRMWClFg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,One Medical,False,131,4.0,2020-06-02T15:20:15,12026600005.0,http://www.onemedical.com/dc,https://www.yelp.com/biz/one-medical-washington-4?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1001 G St NW Ste 200 East,Washington,DC,US,20001.0,,,Internal Medicine,Family Practice,,,,
3027225,U_YK-3xpLNsMtOH7U8tp4Q,0pvjqXX32K6w4lkjKqw9oA,5,"thank you go forward, dr chevon alderson and team! 
i found out about forward on instagram! i was immediately intrigued and wanted to investigate. 
what i found was that the model of this ""concierge"" type medical group would be a great fit for me. 
i am a middle-aged woman with no pre-existing health conditions, in general good health, rarely see a doctor and am rarely sick. yet there are things i want to keep an eye on and have the support and knowledge of a medical professional. i also have a very full life, i want to know my time is going to be used efficiently. the forward office visits and telehealth option is very appealing to me. 
i have not been disappointed. 
my first visit was extraordinary. 
from the moment i walked in to get checked in i was greeted with efficiency and polite regard. i was impressed with the body scan that gathered baseline info for the doctor. my tech who took blood was great, no pain or poking around for a vein. she offered me snacks knowing i could break my fast once the blood was drawn. 
within minutes dr. chevon alderson arrived, bright and happy to relay all the info that was coming in from the blood. 
super cool technology gave me a detailed view of all my test results. dr. alderson explained everything in terms that were interesting and understandable. 
i gave her my concerns and questions and all the while our conversation was relayed to a medical assistant via microphone to be added to my chart. as we were talking the information was popping up on the screen and would be waiting for me in my forward app. 
i really enjoyed my time with dr alderson and feel confident she will continue to provide me with the care and advice i need going forward!
thank you to all the innovative docs and support who made this possible, it's super cool. 

update: i am receiving covid-19 info and screening questions through my app and have testing available should i feel the need. also have a care giver a text message away if i have any questions or concerns. 
thank you again!",india D.,2020-03-13,https://www.yelp.com/biz/forward-san-diego?adjust_creative=upenn&hrid=0pvjqXX32K6w4lkjKqw9oA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Forward,False,12,5.0,2020-05-18T07:44:36,18333346393.0,https://goforward.com,https://www.yelp.com/biz/forward-san-diego?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,4305 La Jolla Village Dr Ste 2518,San Diego,CA,US,92122.0,,,Preventive Medicine,Internal Medicine,,,,
3067327,B0QV7l6SIQ8msY7Nx_l_qA,kYImy5YHALaODu-pUD4ihQ,1,"so.....i have the flu, and a compromised immune system due to ms...and i work with the public.  i'm overall very healthy, but thought i should double check because we are currently in the thick of the coronavirus.  i spoke to a doctor on the phone who recommended i go in and get tested.  now, keep in mind, people that are going in to get tested are ill.  they don't feel good.  like myself.  i don't want to go in because i feel terrible, but feel obligated to do so.  there was basically no one there and they got me in after approximately 5 minutes.  so far so good.  after the vitals and a video chat with a doctor, i was to be seen.  in the meantime, they put me in a conference room.  for exactly 45 minutes i waited and listened to the staff chatting, laughing and carrying on through the paper thin walls and then i went home....so here we are in the midst of a global pandemic and this is as streamlined as kaiser can pull off...$900 bucks a month for absolutely nothing ever.  our plan is written in such a way that we will never get any real benefit from it...and we know that's not a mistake...they're sheisters and should be ashamed of themselves...",Jen S.,2020-03-10,https://www.yelp.com/biz/kaiser-permanente-tacoma-medical-center-tacoma?adjust_creative=upenn&hrid=kYImy5YHALaODu-pUD4ihQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Kaiser Permanente Tacoma Medical Center,False,59,2.5,2020-04-08T15:19:45,12535963300.0,https://kaiserpermanente.org,https://www.yelp.com/biz/kaiser-permanente-tacoma-medical-center-tacoma?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,209 Martin Luther King Jr Way,Tacoma,WA,US,98405.0,,,Medical Centers,Doctors,Urgent Care,,,
3085040,DtOP8vYc4HedjNb5bGGFzA,qcqQLo7FKBufZy7Vqe1nUw,3,"it's a typical cvs; not usually my first pharmacy choice. but, i was in the area and needed something specific...which they had plenty of.

what i liked best? the self-checkout! one of the four machines was down, but it was nice to be able to get out of there quickly. and, the machines take apple pay. score.

the parking lot is very busy and people zoom around there without really looking around...or caring about running over someone. so, be careful.",Jody W.,2020-03-01,https://www.yelp.com/biz/cvs-pharmacy-saratoga-2?adjust_creative=upenn&hrid=qcqQLo7FKBufZy7Vqe1nUw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,CVS Pharmacy,False,11,3.0,2020-06-02T20:14:50,15185873098.0,https://www.cvs.com,https://www.yelp.com/biz/cvs-pharmacy-saratoga-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,34 Congress Street,Saratoga,NY,US,12866.0,,,Drugstores,Pharmacy,Convenience Stores,,,
3097280,VSMW6-n3BgMnRHDNRAf1fA,i7IWgFYdWT9pUvj0hxNGTw,1,"i went in for severe depression after my mother passed away. i never actually spoke with a physician and ended up leaving shortly after they took my blood. i am now being charged nearly $2000 for this visit, much of which is for a physician visit, which never happened because i left before a physician talked to me. they were going to get a therapist or someone on a video chat for me but i left before that. i have spoken with the facility and billing department numerous times. they either don't understand what i'm saying or they are simply crooks.",Drew M.,2020-01-28,https://www.yelp.com/biz/centura-health-urgent-care-canon-city-canon-city-4?adjust_creative=upenn&hrid=i7IWgFYdWT9pUvj0hxNGTw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Centura Health Urgent Care Canon City,False,3,1.0,2020-05-15T11:31:59,17192852888.0,https://www.centura.org,https://www.yelp.com/biz/centura-health-urgent-care-canon-city-canon-city-4?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,3245 US 50,Canon City,CO,US,81212.0,,,Urgent Care,Doctors,Emergency Rooms,,,
3354092,Qe3cyA8wUn85UqkSxTxJcg,XephtFaSR6qae8QqyJVtOQ,5,"these guys are awesome. my doctors have referred me to four other local pt  places over the last five years (i'm a youngster at 74), and vargo easily kicks them all to the curb. vargo is just amazing in their efficiency. while i'm on the table being stretched and strengthened, i look around, and i see what reminds me of a beehive, with all the worker bees zooming around at top speed, all attending to their appointed tasks with 100% efficiency. all under the auspices of erik, who is in charge of what everyone is doing, and treats each patient with caring and respect. the regular staff all are experts at various types of therapy, and even though they do trade off their patients, the results are the same. i'm currently being treated for back pain and weakness related to a fractured vertebrae, and not only are these therapists careful and respectful of every move i make, but so far, every session produces more freedom of movement, and less pain than when i went in. i'm almost ready to put my walker into storage.",Richard H.,2020-02-14,https://www.yelp.com/biz/vargo-physical-therapy-valencia?adjust_creative=upenn&hrid=XephtFaSR6qae8QqyJVtOQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Vargo Physical Therapy,False,26,3.5,2020-04-30T13:17:51,16612592621.0,http://www.vargopt.com,https://www.yelp.com/biz/vargo-physical-therapy-valencia?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,25830 Mcbean Pkwy,Valencia,CA,US,91355.0,,,Physical Therapy,,,,,
3478360,3DdlnPzyezMY5gRqxPMtQw,iCtfo4ZE9dgvr4YP7DINQA,5,"chicago family doulas was an essential resource during my first pregnancy. my husband and i wanted to be equipped with as much information and as many tools as possible as new parents, so we utilized several services (a labor doula, prenatal yoga, and classes) offered by chicago family doulas, reviewed below. i can't speak highly enough of our experiences with chicago family doulas!

labor doula cote
after meeting with cote, my husband and i knew we wanted to work with her. her knowledge, energy, and attentive nature were a great match for us right away. she provided us with a very thorough prenatal meeting where we were able to learn more about labor, discuss our birth plan, and practice some prenatal/labor exercises. cote not only made me feel like she respected my goals for the birth, but she also empowered my husband with tools to support me through labor. cote was always available via text or email to check in and ask questions throughout my pregnancy. toward the end of my third trimester, we had a video chat with her to touch base and review our plans for the birth. less than nine hours later, my water broke and my husband and i were on the way to the hospital! during labor, cote coached my husband through giving me massage, counter pressure, and words of encouragement. when he needed a break, she was there to jump in. she also offered recommendations for different labor positions to keep me progressing smoothly. ultimately, i was able the have the beautiful, unmedicated birth i was hoping for thanks to cote's guidance and support; we truly could not have done it without her. after the birth, cote checked in with us via text for several days to see how we were doing and she had a postpartum visit with us once we were home to offer additional advice for healing. she also completed placenta encapsulation for me. overall, cote was amazing to work with and i am so thankful that she was part of my journey in becoming a new mother.

prenatal yoga with liz simbi
liz's prenatal yoga class is great for any expectant mother looking to have a little self-care time while also gently preparing their body for labor. attending these classes allowed me to remain active during my pregnancy in a supportive environment with the guidance of an experienced prenatal yoga teacher and fellow mother. it was definitely something i looked forward to each week during my pregnancy and it helped me feel strong during labor.

yoga for labor with liz simbi
liz's yoga for labor class is great for any mama-to-be and her partner, regardless of prior yoga experience. the class integrates yogic principles, reflection, coping strategies for pain during labor, tips for the birth partner, and partner yoga positions for labor. liz provides great opportunities for couples to discuss their hopes, fears, and plans for labor in an open way and allows participants to practice different positions to have in their toolkit for laboring. i was thankful to connect with my partner during this class and it allowed us to feel prepared to work through birthing our daughter together.

bringing home baby with ashley grosh
the bringing home baby class with ashley was very helpful and made my husband and me feel more prepared to bring home a newborn as new parents. the class covered topics like postpartum recovery for moms, swaddling and diapering, baby carriers and car seat safety, and more. having done a lot of preparation for labor, this class allowed us to learn a bit more about actually caring for a baby. we left with a lot of great information that helped us feel more at ease once our baby arrived. this is definitely a great class for new parents.",Jennifer D.,2020-01-03,https://www.yelp.com/biz/chicago-family-doulas-oak-park-2?adjust_creative=upenn&hrid=iCtfo4ZE9dgvr4YP7DINQA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Chicago Family Doulas,False,67,5.0,2020-06-04T14:29:39,13127653012.0,http://www.chicagofamilydoulas.com/,https://www.yelp.com/biz/chicago-family-doulas-oak-park-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,715 Lake St Ste 110,Oak Park,IL,US,60301.0,,,Doulas,Childbirth Education,Lactation Services,,,
3519271,Tz61y0fRUwSJo6ckD_VYpw,HlB5SrN49ov-ruT4IxZb0w,1,"i went to see someone here for the first time (emphasis for later). i had called my insurance before to confirm it would be compensated as part of my plan. they confirmed it. zoom billed it inaccurately and i've had to pay out of pocket. they then ignored my several emails to adjust it. i then wasted half a dozen calls with their useless billing department, nichole, who didn't adjust anything. do not come here unless you want to be billed inaccurately and have to follow-up needlessly. go anywhere else.",Lida T.,2020-02-28,https://www.yelp.com/biz/zoom-care-bellevue-bellevue-2?adjust_creative=upenn&hrid=HlB5SrN49ov-ruT4IxZb0w&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,ZOOM+Care - Bellevue,False,1,1.0,2020-05-17T23:15:02,15036848252.0,https://www.zoomcare.com,https://www.yelp.com/biz/zoom-care-bellevue-bellevue-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,10541 NE 4th St,Bellevue,WA,US,98004.0,,,Family Practice,Urgent Care,,,,
3541168,d-2-lEAIPUYlUioMlNEVLQ,Bd8F00sXgd1ejxuA4TD-Pg,5,"as a technical consultant, i found the ability to easily send contact information on the website extremely convenient. i also love the ability to select remote services like telehealth. i can personally vouch for the technological proficiency of the counselor emily gilbert. she is highly flexible and able to be reached in a variety of ways and on an array of platforms.",Garry G.,2020-01-05,https://www.yelp.com/biz/meridian-counseling-center-dade-city?adjust_creative=upenn&hrid=Bd8F00sXgd1ejxuA4TD-Pg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Meridian Counseling Center,False,2,3.0,2020-04-26T06:31:33,13525185232.0,http://www.mycounseling.center,https://www.yelp.com/biz/meridian-counseling-center-dade-city?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,38052 Meridian Ave,Dade City,FL,US,33525.0,,,Counseling & Mental Health,Hypnosis/Hypnotherapy,Life Coach,,,
3559133,PaWqS7yeklRXGe1RsT6lpQ,S77zu-CKmyVm2Ztrw0zE0A,5,"i *love* dr. jensen. i have complex medical issues. while i was undiagnosed i got a lot of negative comments from a lot of doctors suggesting it was all in my head. dr. jensen was a rock through that tough time, always helping as much as he could to alleviate the symptoms that were getting in the way of my life. all throughout the diagnostic process, the extensive reports from all sorts of providers, disability reports, my illnesses becoming more severe over time - he has always been there for me. he is kind. he is thorough. he asks the right questions. he listens. he even offers telemedicine now, which is a lifesaver for me. i have never had any problems with his office. if i have a question, they answer it. if i am having a difficulty with something - like  referral or a prescription refill - they address it. i'm so very happy with him. he checks things other doctors don't, like miconutrient assays (mine showed things that needed to be addressed). he really does his absolute best for you.  he has been my doctor for many years and i'm keeping him.",Jennifer P.,2020-03-13,https://www.yelp.com/biz/jensen-family-medicine-queen-creek?adjust_creative=upenn&hrid=S77zu-CKmyVm2Ztrw0zE0A&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Jensen Family Medicine,False,27,3.0,2020-04-01T20:43:00,14806773688.0,http://www.scottjensenmd.com/,https://www.yelp.com/biz/jensen-family-medicine-queen-creek?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,21321 E Ocotillo Rd Ste 123,Queen Creek,AZ,US,85142.0,,,Family Practice,,,,,
3595348,YklImRDWQ3GS2Af49mCU3g,brxqn6sc5kwiK7b50L64yg,1,"my mom only checked herself in the er at northeast georgia medical center due to the fact that it's in the country and they aren't as busy. little did she know that it would take 24 hours for her to get a room in the hospital.

yes, she got admitted but 24 hours? are you freaking kidding me? about 5 years ago, my childhood friend first checked herself in at the er here and they didn't help at all. they didn't find anything wrong with her. a few months later, she went to gwinnett medical and they found the cause. she needed a new kidney. since then, she went to emory to get treatment and put her name on the donor list. since then, she moved to mn since they have mayo, the best hospital in the nation!

i went off track but my point is that northest georgia medical center sucks!!!!!!!!!!! 

back to my mom. she has a lot of abdominal pain but they couldn't even come back and tell us anything but we will see. let's wait till the morning.

smh. my daughter is a navy nurse and works in walter reed national military medical center. i video chatted with her so she could talk to her grandma. she wanted to see what is going on.

a few moments later, the nurse came in and just looked at the computer. in the room were also my dad, sister, and brother. my sister asked a lot of questions cause she is worried but the nurse is clueless and gave us uncomfy looks.

she left the room and a guy walked in. he told us that we shouldn't video record the nurse and she feels uncomfy. we're like no one is recording. then i looked at my phone. i said i am video chatting with my daughter. my mom spoke and said that she wanted to speak to her grand daughter.

no apologies!! i said to him, do you want to say hi to my daughter or something? he was taken back. my sister asked him is that why the nurse acted like she couldn't answered questions cause she thought she was on film? he said he could bring her back in. we did not want her to come. she told us she was ready to leave her shift and another nurse will come in! i told him that if she really thought we were recording her, why didn't she say anything???? he said we were too nice and she didn't want to say anything. bull sh!t!! i said, so she is going to get you instead, right? he just answered that he gets called for everything.

poor excuse! no wonder my friend hated this hospital and now i understand. my parents better stop coming to this country hospital and go to the city for better service.

9/2020",Nicki K.,2020-02-04,https://www.yelp.com/biz/northeast-georgia-medical-center-braselton-2?adjust_creative=upenn&hrid=brxqn6sc5kwiK7b50L64yg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Northeast Georgia Medical Center,False,19,2.5,2020-03-29T08:40:25,17708488000.0,http://www.nghs.com/locations/braselton,https://www.yelp.com/biz/northeast-georgia-medical-center-braselton-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1400 River Pl,Braselton,GA,US,30517.0,34.1203474,-83.8375131,Hospitals,,,,,
3628261,KRzHcBleR-pGauq7pHXOLw,qAYcuCsYYguQJRHcJbS73Q,5,"my husband and i see dr. conklin here as our pcp and we are very happy with him as our doctor, so much so that i ended up transferring our kids here from their pediatrician. 

dr. conklin takes the time to go through everything with you, and you feel like you have his full attention. he lets you explain what's going on and asks thoughtful questions, and he gives you the time to ask questions of your own. at the pediatricians' office the visits always felt rushed (after you'd first been made to wait ages), the doctor would zoom in and out again within minutes and it was all at such intense speed that most of the time you'd remember the questions you had wanted to ask far too late. 

when needed, i've always been able to make same-day appointments for sick kids, and we've often seen jean cox on those days whom i've also had good experiences with. she's been great with my rambunctious 4-year-old son, who likes her a lot and is amazingly cooperative with her. 

usually the waits are short, and the nurses are very friendly. if there's anything to comment on, it's that the receptionist comes across a bit curt, but that's a minor quibble.",Marieke B.,2020-01-16,https://www.yelp.com/biz/heritage-family-practice-associates-pc-fairfax?adjust_creative=upenn&hrid=qAYcuCsYYguQJRHcJbS73Q&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Heritage Family Practice Associates PC,False,42,4.0,2020-01-21T06:35:39,17033856789.0,http://www.heritage-fp.com,https://www.yelp.com/biz/heritage-family-practice-associates-pc-fairfax?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,4001 Fair Ridge Dr Ste 101,Fairfax,VA,US,22033.0,,,Family Practice,,,,,
3643777,gRPenNW-d6BMzFRkV2qsIw,dykGWnKVjmUQRyjp5sqKiA,1,"i had quite an unfortunate visit to playa vista medical center. i arrived around 4:30 pm and there were about 4 others in the waiting room. i filled out all the necessary paperwork and then waited to be taken back to an exam room. about 15 minutes had passed before another patient, who walked in 30 seconds before me, inquired how much longer she would have to wait. the nurse at the front desk informed her it would only be another 15-20 minutes. she and i waited over an hour to be placed in an exam room. obviously, this was not pleasant but things happen and i have no control over how much time other patients require.

once i was in the room i was immediately seen by a nurse who took down some basic information regarding my visit. he then left and after 5 minutes or so the doctor came in. she was very short with me and was in the room for about 2-3 minutes. she informed me that she doesn't know what was causing my rash and would prescribe me some antibiotics to help reduce swelling. she then said she was going to fill out the prescription order and someone would be right with me.

this is where my rating went from 3 stars to 1 star. i sat in that exam room for over 30 minutes just staring at the walls waiting for a nurse or doctor to come in, give me more information, and head out considering the doctor already spoke to me. did they forget about me? well, i began growing increasingly impatient and at around the 35-minute mark, opened the door, and walked out of the room. two nurses were standing in the hallway and looked at me like they had just seen a ghost. i said ""hey, not sure what's happening but i've been sitting in this room alone waiting for more information. can someone please help me?"" a nurse quickly walks over, grabs a clipboard and walks me back into my room. he goes over the medication for about 30 seconds before releasing me and saying i'm good to go home. so yes, they did forget about me. if i did not poke my head out, i can only assume i would've waited in that exam room until they closed. overall not an amazing experience not to mention it was very expensive for a first-time patient. next time i'll just use a virtual doctor service... much easier.

i will not be coming back here and will not be recommending this urgent care to anyone i know.",Jordan L.,2020-02-12,https://www.yelp.com/biz/playa-vista-medical-center-playa-vista?adjust_creative=upenn&hrid=dykGWnKVjmUQRyjp5sqKiA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Playa Vista Medical Center,False,330,4.5,2020-04-29T19:02:16,13108620400.0,http://www.pvmedcenter.com,https://www.yelp.com/biz/playa-vista-medical-center-playa-vista?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,6020 Seabluff Dr,Playa Vista,CA,US,90094.0,,,Urgent Care,Doctors,,,,
